lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-89.6211111,42.2966667,11/17/2010 20:30,freeport,il,us,other,30,Flashing red light flew through Freeport.,2010,11,17
-78.8869444,33.6888889,11/18/2010 20:00,myrtle beach,sc,us,circle,12,5 yellowish-orange circles appeared over the ocean.  Went from bright to dim.,2010,11,18
-122.1330556,38.0194444,11/18/2010 22:43,martinez,ca,us,teardrop,10,Inverted Teardrop-shaped UFO Martinez&#44 CA.,2010,11,18
-85.835,33.6141667,11/18/2010 23:00,oxford,al,us,circle,300,IT LOOKED LIKE A BALL OF Fire ABOUT THE SIZE OF A SOFTBALL IT CAME DOWN AT A ANGEL THEN STRAITEND AND WHENT ABOUT 50 FEET UP AND OVER S,2010,11,18
-134.4197222,58.3019444,11/19/2010 16:10,juneau,ak,us,fireball,60,Missile like fireball seen in Juneau&#44 Alaska.,2010,11,19
-76.3544444,39.9977778,11/19/2010 17:35,millersville,pa,us,unknown,5,as above,2010,11,19
-93.2058333,37.0208333,11/20/2010 20:00,ozark,mo,us,circle,10,i was looking out a telescope at the moon when i saw what looked like a ufo fly across the suface of the moon.,2010,11,20
-88.7036111,32.3641667,11/21/2010 16:55,meridian (west of),ms,us,light,420,Bright light during the late afternoon initially stationary&#44 moves&#44 then disappears&#44 reappears a few minutes later.,2010,11,21
-119.3413889,45.9175,11/21/2010 22:00,umatilla,or,us,triangle,30,A defined glowing oval shape moving with control.,2010,11,21
-122.1952778,39.7475,11/21/2010 22:40,orland,ca,us,light,180,Large bright yellow-orange light appeared for 3 minutes and then disappeared completely,2010,11,21
-81.3794444,28.5380556,11/22/2010 5:00,orlando,fl,us,cigar,2100,Brightly Flashing lights&#44 loud sounding object  hovering over Orando.,2010,11,22
-73.7566667,42.6525,11/23/2010 16:55,albany (3 hrs w of: on interstate-90 near exit 44),ny,us,other,45,Gun metal black crescent with 6 window-glowing lights.,2010,11,23
-74.0125,40.8041667,11/23/2010 18:00,north bergen,nj,us,other,240,THE OBJECT CHANGED COLOURS OVER NYC&amp; N.J. IN HEAVY AIRTRAFFIC. MID. AFTERNOON.,2010,11,23
-76.8397222,39.2402778,11/23/2010 19:30,columbia,md,us,cylinder,60,cylinder shaped object with moving lights,2010,11,23
-94.88,47.4736111,11/24/2010 20:00,bemidji,mn,us,fireball,120,Flaming Orb in Chippewa National Forest,2010,11,24
-97.3961111,27.8002778,11/25/2010 21:00,corpus christi,tx,us,triangle,300,3 craft stayed still in the sky and one left,2010,11,25
-82.8311111,36.1630556,11/25/2010 21:00,greeneville,tn,us,other,3600,many sightings but the last ones were for a week Novemeber 23-27@010..Different events were flashing bright light&#44..flickering lights..,2010,11,25
-82.7875,27.9091667,11/26/2010 21:00,largo,fl,us,unknown,180,flashing color orb in sky,2010,11,26
-95.3630556,29.7630556,11/27/2010 23:00,houston,tx,us,circle,30,The UFO was a flying disc with green lights.,2010,11,27
-117.9136111,33.8352778,11/28/2010 22:00,anaheim,ca,us,triangle,20,Low flying&#44 triangular shaped&#44 series of dimly lit orange lights,2010,11,28
-83.5063889,42.9169444,11/28/2010 23:30,goodrich,mi,us,unknown,300,Strobing Craft in Goodrich,2010,11,28
-117.9486111,34.02,11/29/2010 20:30,la puente,ca,us,light,180,I experienced a UFO sighting on November 29th&#442010 around 8:30 pm  I went outside to get something from my grandma&#39s van and I see abou,2010,11,29
-80.6083333,28.0833333,12/1/2010 21:15,melbourne,fl,us,chevron,5,V shape craft in Central FL,2010,12,1
-73.0005556,40.8175,12/2/2010 23:22,medford,ny,us,other,5,4 Star like objects moving east to west in the southern sky on Dec. 2nd @ 11:22PM,2010,12,2
-118.3522222,33.9616667,12/4/2010 19:30,inglewood,ca,us,light,3000,4 spinning/rotating light spreading apart and coming together as one in Hawthorne.  ((NUFORC Note:  Advertising lights??  PD)),2010,12,4
-74.4888889,40.4975,12/4/2010 21:00,somerset,nj,us,light,1800,Four powerful white lights circling in a circular manner.  ((NUFORC Note:  Advertising lights??  PD)),2010,12,4
-112.2366667,33.5805556,12/4/2010 21:00,peoria,az,us,unknown,900,String of lights in Phoenix area,2010,12,4
-74.2094444,40.8258333,12/5/2010 9:45,montclair,nj,us,unknown,420,bright shiny craft moving slowly at over 30K feet then jetted off quickly,2010,12,5
-88.1783333,42.0255556,12/5/2010 20:40,streamwood,il,us,triangle,10,Triangular shaped object illuminated bright white with one circualr white light at each corner.,2010,12,5
-80.28,26.6833333,12/6/2010 15:12,loxahatchee,fl,us,rectangle,480,Rectangular Gowing Object,2010,12,6
-116.9730556,32.8383333,12/7/2010 5:20,santee,ca,us,oval,300,Bright light in the pre-dawn sky.,2010,12,7
-94.2480556,32.9430556,12/9/2010 20:30,kildare,tx,us,other,600,Two bright lights above the trees,2010,12,9
-73.3038889,41.4138889,12/10/2010 1:30,newtown,ct,us,rectangle,60,5 lights 4 white 1 red rectangle,2010,12,10
-86.7844444,36.1658333,12/10/2010 6:30,nashville,tn,us,disk,600,craft seen over old hickory dam holding a quarter at arms lenth object was 3 times the size of the quarter beams seen coming from the n,2010,12,10
-105.0891667,39.9936111,12/10/2010 11:00,lafayette,co,us,disk,10,Saw a slow moving craft traveling North to South which had 3 lights (or highly reflective surfaces)&#44 1 on top and 2 below.   Had ridges,2010,12,10
-106.6505556,35.0844444,12/11/2010 21:00,albuquerque,nm,us,oval,120,Low in the ski with colored light then turned into big bright light moving towards me and then zipped across the ski.,2010,12,11
-80.2708333,26.2708333,12/11/2010 22:55,coral springs,fl,us,light,25,Orange lights traveling Eastward from the Everglades over Northwest Broward County,2010,12,11
-82.6936111,28.3641667,12/14/2010 3:15,hudson,fl,us,cone,1800,Strange lights over the gulf near Hudson Beach&#44 Florida,2010,12,14
-85.5483333,41.3952778,12/15/2010 22:01,kimmell,in,us,unknown,300,DRIVING ON OLD ROAD 8 EAST OF US HIGHWAY 33 STOPPED AND WATCHED THREE LIGHTS MOVE SLOWLY OVER US(WE WERE AT A COMPLETE STOP)THEN THE MO,2010,12,15
-99.4261111,31.8272222,12/16/2010 19:00,coleman (near),tx,us,circle,3600,Near Coleman&#44 TX... Orange lights off and on&#44 with no sound,2010,12,16
-110.9758333,31.4713889,12/17/2010 13:00,rio rico,az,us,circle,720,UFO spotted in Rio Rico AZ,2010,12,17
-95.2136111,33.4705556,12/18/2010 0:00,bogata,tx,us,disk,360,it was right above the tree line,2010,12,18
-122.4183333,37.775,12/18/2010 12:05,san francisco,ca,us,fireball,240,I was walking east up Steiner st. in the Lower Haight district of San Francisco at about 11:59&#44 when something to my left caught my eye,2010,12,18
-156.47,20.8947222,12/19/2010 20:18,kahului,hi,us,disk,1200,it beamed a light upwards. For about 15 minutes everyone was trying to take a picture and no ones camera worked. Some people thought it,2010,12,19
-97.3372222,37.6922222,12/19/2010 20:30,wichita,ks,us,oval,30,Green round ball flying through the sky,2010,12,19
-97.3372222,37.6922222,12/19/2010 20:30,wichita,ks,us,oval,30,((HOAX??))  Green round ball flying through the sky,2010,12,19
-94.4152778,39.0911111,12/20/2010 4:00,independence,mo,us,circle,600,weird aircraft over independence missouri  ((NUFORC Note:  Sighting of Venus??  PD)),2010,12,20
-74.1727778,40.7355556,12/20/2010 19:00,newark,nj,us,light,600,Rolling strobe lights over Newark,2010,12,20
-95.3630556,29.7630556,12/22/2010 10:37,houston,tx,us,changing,120,strange black object over Houston TX on 12/22/10,2010,12,22
-87.7416667,41.42,12/23/2010 21:00,monee,il,us,egg,30,((HOAX??))  Egg shaped Craft&#44 Red&#44 Very Fast&#44 Flying North East.,2010,12,23
-76.5047222,40.0336111,12/24/2010 20:00,columbia,pa,us,light,180,Lights hovering over the field.,2010,12,24
-83.6144444,38.8875,12/24/2010 20:00,cherry fork,oh,us,light,300,Three red lights in triangle formation no sound but movement.,2010,12,24
-80.0730556,26.4611111,12/24/2010 21:00,delray beach,fl,us,light,7200,Object &#44Yellowish orange appeard at cloud level 5000 feet hoverd and moved about.Looking west from Delray beach house.,2010,12,24
-91.1544444,30.4505556,12/24/2010 22:00,baton rouge,la,us,oval,180,Red orb spotted over Shenendoah Subdivision - Baton Rouge,2010,12,24
-115.1363889,36.175,12/24/2010 22:30,las vegas,nv,us,diamond,180,diamond shaped craft from north to south&#44 crossed orion constellation 2230 12/24/2010,2010,12,24
-70.6208333,42.6555556,12/25/2010 17:35,rockport,ma,us,unknown,60,Looked like a satelite&#44 blue in color&#44 speed was regular then slowed down&#44 zig zagged changing colors&#44(don&#39t remember the colors exactl,2010,12,25
-72.39,40.8841667,12/25/2010 22:00,southampton,ny,us,light,120,Spotted 3 red lights (UFOs) over Southampton&#44 NY,2010,12,25
-71.1430556,42.9908333,12/28/2010 17:31,fremont,nh,us,triangle,120,Around 5:30 a triangle shaped craft was moving south-south west. There wasn&#39t a sound in the air.,2010,12,28
-76.5047222,40.0336111,12/28/2010 18:55,columbia,pa,us,circle,4,Fast moving&#44 very bright light flying low and silently that suddenly disappeared.,2010,12,28
-122.0083333,39.2144444,12/28/2010 20:38,colusa,ca,us,light,5400,The object appeared to the west of the constellation Orion and was amber-orange in color.,2010,12,28
-122.2844444,38.2972222,12/30/2010 6:30,napa,ca,us,circle,240,Flashing light in the sky outside my bedroom window.  Circular in shape &amp; lights falshed as it spun.,2010,12,30
-77.4605556,37.5536111,12/31/2010 4:30,richmond,va,us,sphere,1800,4 shining spheres spotted over river for 20 minutes,2010,12,31
-123.0855556,44.0522222,12/31/2010 7:00,eugene,or,us,oval,60,The Great Northwestern Christmas UFO 2010,2010,12,31
-122.3308333,47.6063889,12/31/2010 16:26,seattle,wa,us,circle,120,This U.F.O. was similar to other reported ufo&#39swas extremely,2010,12,31
-149.4394444,61.5813889,12/31/2010 21:00,wasilla,ak,us,sphere,120,Two red/orange lights suddenly appeared over our neighborhood New Years Eve&#44 hovered for a few minutes&#44 then dimmed and were gone.,2010,12,31
-111.7772222,40.4533333,12/31/2010 21:00,alpine,ut,us,flash,600,While walking up Alpine Cemetery to go sledding&#44 a group of us saw a flashing light in the sky&#44 the light started to dim and then quic,2010,12,31
-76.8847222,40.9644444,12/31/2010 23:00,lewisburg,pa,us,fireball,240,Saw unexplained fireball in PA on New Years eve,2010,12,31
-82.7913889,27.8394444,1/1/2011 0:01,seminole,fl,us,light,1200,UFO&#39s over Florida on New Year&#39s Eve 2011,2011,1,1
-77.25,38.6580556,1/1/2011 0:02,woodbridge,va,us,light,360,A group of six watches and videotapes seven UFOs flying over Northern Virginia minutes after the start of the New Year.,2011,1,1
-82.8122222,39.9547222,1/1/2011 0:07,reynoldsburg,oh,us,circle,10,flame colored circle cruised slowly&#44 turns&#44 and vanishes at astonishing speed,2011,1,1
-91.5380556,36.5244444,1/1/2011 1:00,thayer,mo,us,light,300,Low flying&#44 separated large red lights&#44 slowly moving south&#44 dropping white beams of light.,2011,1,1
-97.3372222,37.6922222,1/1/2011 17:00,wichita,ks,us,cylinder,180,Cylinder shaped object  sighted above Wichita&#44 KS,2011,1,1
-75.1302778,40.31,1/1/2011 22:30,doylestown,pa,us,light,1800,ufo sightingin doylestown pennsylvania,2011,1,1
-95.8241667,29.7855556,1/3/2011 18:30,katy,tx,us,other,30,looked like a satellite with two lights spead apart to be a large object.,2011,1,3
-170.4788889,63.6941667,1/3/2011 22:30,savoonga,ak,us,light,15,Didn&#39t see the object it was very cloudy but it had a beam of light sort of like spot light aimed to the ground &amp; traveled about 60yds,2011,1,3
-96.1086111,36.1397222,1/4/2011 0:30,sand springs (west of),ok,us,circle,45,Orange glowing  round object seen in the sky just 2 miles of Lake Keystone&#44 Sand Springs&#44 Oklahoma,2011,1,4
-95.6777778,39.0483333,1/4/2011 19:00,topeka,ks,us,oval,2400,Two different air-ships that traveled through a  city and traveling so low and making  no noise at all.,2011,1,4
-121.3711111,38.6858333,1/5/2011 1:30,north highlands,ca,us,sphere,60,Red light shooting red objects down to earth.,2011,1,5
-122.4183333,37.775,1/5/2011 6:00,san francisco,ca,us,triangle,300,Black silent triangle hovering over a field.,2011,1,5
-84.2947222,37.7477778,1/5/2011 19:30,richmond,ky,us,light,60,I just pulled in to my drive way when i saw a light high in the sky.  It was moving at a steady speed across the sky.  It was a constan,2011,1,5
-78.9388889,38.4147222,1/6/2011 6:43,dayton,va,us,other,15,Spotted a large meteor heading west,2011,1,6
-117.1475,33.4936111,1/6/2011 21:45,temecula,ca,us,fireball,300,Falling fireball that split into three then disapeared.  ((NUFORC Note:  Suspected parachute jumpers. PD)),2011,1,6
-85.1455556,33.7211111,1/7/2011 5:00,bremen,ga,us,other,7200,Extremely bright white light with red light that went on and off and very distinct large beams eminating from it that glowed green.,2011,1,7
-80.9958333,29.1380556,1/8/2011 7:08,port orange,fl,us,oval,10,UFO clearly appears on digital image in sky over a Port Orange home.,2011,1,8
-117.9405556,33.7738889,1/11/2011 0:20,garden grove,ca,us,unknown,30,Looked like a star/satellite following a polar orbit&#44 then changing directions.,2011,1,11
-90.1319444,32.2744444,1/11/2011 21:00,pearl,ms,us,light,600,bright unexplainable light,2011,1,11
-121.8938889,37.3394444,1/12/2011 8:52,san jose,ca,us,fireball,90,red/gray &quot;fireball&quot; in San Jose&#44 Ca  1/12/11,2011,1,12
-94.3694444,44.8877778,1/12/2011 19:35,hutchinson,mn,us,light,600,Hovering aircraft,2011,1,12
-81.6955556,41.4994444,1/12/2011 21:10,cleveland,oh,us,flash,300,Beam of light over Cleveland Clinic Main Campus in Cleveland&#44 Ohio That cause power loss.,2011,1,12
-71.1816667,42.8744444,1/13/2011 7:30,hampstead,nh,us,circle,180,Round shiny extremely bright almost silver-looking object over day skies,2011,1,13
-88.2611111,43.0805556,1/14/2011 0:24,pewaukee,wi,us,unknown,600,An object is sighted hovering in place over my car for 10 min; during this time it shifts shape&#44 color&#44 makes a huge noise and leaves.,2011,1,14
-121.7394444,38.545,1/14/2011 22:00,davis,ca,us,triangle,120,Black craft in triangle shape in a big field between residential neighborhood and country. Approx 15-20 yards wide&#44 about 150-200 ft up,2011,1,14
-112.2366667,33.5805556,1/14/2011 22:05,peoria,az,us,flash,1,Quick moving ball of light in NW Phoenix Valley,2011,1,14
-111.8983333,33.5091667,1/15/2011 0:00,scottsdale,az,us,circle,30,A glowing green circle gliding acoss the sky,2011,1,15
-114.405,42.9361111,1/15/2011 1:30,shoshone,id,us,light,1200,Saw strange light going in circles&#44 then it shot up to space.,2011,1,15
-111.7883333,33.3527778,1/15/2011 20:49,gilbert,az,us,circle,180,Four orange objects move across the sky in Gilbert&#44 Arizona&#44 before disappearing one by one.,2011,1,15
-77.2016667,39.1433333,1/16/2011 20:12,gaithersburg,md,us,circle,120,I was in the back seat of a moving vehicle in Gaithersburg&#44 Maryland when I saw a bright&#44 gold&#44 circular object to the east,2011,1,16
-71.3830556,41.8786111,1/16/2011 21:00,pawtucket,ri,us,circle,60,3 flying orange orbs.,2011,1,16
-74.0063889,40.7141667,1/16/2011 22:12,new york,ny,us,light,300,Strangely moving orange lights appeared briefly over the East Side of Manhattan.,2011,1,16
-111.9086111,33.4147222,1/17/2011 22:00,tempe,az,us,unknown,120,Loud pulsating &quot;woor...woor&quot; noise shook apartment complex walls and set off car alarms at night in Tempe AZ,2011,1,17
-82.4611111,35.3186111,1/18/2011 1:00,hendersonville,nc,us,sphere,210,UFO  taking things from our environment,2011,1,18
-111.85,40.3916667,1/18/2011 21:45,lehi,ut,us,light,900,Two red lights fixed in the sky one of them started sendind or emiting white pulses downwards.,2011,1,18
-122.5897222,48.8466667,1/18/2011 22:30,ferndale,wa,us,triangle,240,Triangle Shape&#44 no noise&#44 no lights,2011,1,18
-82.4586111,27.9472222,1/19/2011 2:00,tampa,fl,us,triangle,7200,somthing  came out of the ocean and flew up with a boom&#44 out of sight in seconds,2011,1,19
-121.28,38.7072222,1/19/2011 14:50,citrus heights,ca,us,triangle,5,saw 3 red lights going threw the sky in sacramento Ca.,2011,1,19
-84.3805556,43.6727778,1/20/2011 9:00,sanford,mi,us,flash,30,the greenish object ?steaked down from the sky moving slower than a falling star looked like a injured aircraft but firey or glowing,2011,1,20
-82.7136111,36.5222222,1/21/2011 3:58,church hill,tn,us,circle,600,Flickericking red and green lights while hovering then quickly flew out of sight.,2011,1,21
